x,f_true,y
0.008056524717691138,0.1446146399062484,0.453196523301441
0.12500180392716498,0.14657676646927847,0.14324466407182318
0.13239208924425316,0.1473625970674116,1.014315236640916
0.13374327393453678,0.14935365778239085,0.20177546726124518
0.16662766572145604,0.14915914228248972,0.3392526631162604
0.20758162640461486,0.1484668042205478,0.11678120370831964
0.2504208619340209,0.14976264442514997,0.13213527986907267
0.2668317325049774,0.1485646192469602,0.22213436233882672
0.27817199186712216,0.1494510422860187,0.477904575222553
0.3891804351462447,0.15006413964531273,-0.1436133960183021
0.4300436804118102,0.1501526472001779,-0.2039825130557344
0.46173057073445656,0.15101372624217504,0.19692725648254236
0.4788678537114288,0.15074046079281866,-0.26584075216323116
0.5399365324733763,0.15500071263232423,0.17723410727388172
0.5701143026334576,0.15377524926981206,0.5224785452006242
0.5815922459838518,0.15317865363027885,-0.053902656428850254
0.5992081377055336,0.15336931395468595,0.4105830196627831
0.6303395668594713,0.152807431873584,-0.21781068416336938
0.6702709130248508,0.15369734703604576,0.5095692468323368
0.6808762223702425,0.15351419100876837,0.5983866560132265
0.7000236931882697,0.15407743617298328,0.46718259842234644
0.7009336249603237,0.15299138570434145,0.9053300537133478
0.7511267382562892,0.15213224297676387,0.1442744657851039
0.7930549266841691,0.1493440400006441,0.4579685133394121
0.8355099124973508,0.14707738697821146,-0.046202222180559416
0.8624836189870511,0.14539373057337984,0.47932437335992945
0.8758697403748728,0.1439404872671241,0.11143153621278508
0.9005426690402885,0.14254954505544687,0.02189126193108791
0.9020325008179253,0.1424446103076881,0.19883101831856775
0.9188087810052348,0.1410994381569803,-0.142516520387538
1.041837194283024,0.12258032104304062,0.28342975019276395
1.051632364680588,0.12052321097895245,-0.3510743691478779
1.0719851191031915,0.11825610296324696,0.0011943994639765365
1.1392137510626044,0.10122759584130434,-0.02062427916489734
1.1764407427140877,0.09119469819553791,-0.05967513718990364
1.2176034137330116,0.08149321067854458,0.32843146368431037
1.2233626316243962,0.07907798709133823,-0.03460260473509487
1.3035967273037918,0.04882262348622154,0.6260972172783339
1.3064574128329642,0.04829143882611789,-0.275362497808859
1.3117158795979,0.044248562878928796,0.3120453422581857
1.3125153300406511,0.04635862317693191,-0.33542166529176176
1.3556857233599162,0.0255616343962543,0.034312431397930346
1.3698814684400684,0.01912021533798177,0.30261690739046604
1.3956496477470348,0.0075697653967164436,0.13728327063060494
1.4012942955526875,0.00613645227479092,0.3421458003870433
1.4109811463693334,0.0005636004996300015,0.6446424440994662
1.4265008737505747,-0.008798131297038936,0.11188548545909067
1.4306983064761691,-0.009008078451321289,0.09672833774173016
1.5221271511221324,-0.06589284194822367,-0.4331921680852082
1.630250936056974,-0.13965726408469983,0.08651291892966034
1.6372198662851756,-0.14318468641022414,-0.33032128781873066
1.7168001611836392,-0.2078784276089325,-0.557006683330128
1.730235498374132,-0.22186617875544057,-0.05943273795841161
1.7763497098601433,-0.26235632371644124,-0.36464866254740164
1.8044325724608579,-0.28771972556799474,-0.008480915345614237
1.8826283085575768,-0.36582726500529483,-0.5590323327295423
1.8905971202195226,-0.3742730520056924,0.3716324122455844
2.0946895685593114,-0.6077506822821996,-0.9350219125666234
2.1146526543458677,-0.6307463537772333,-0.9304445323167414
2.1182076961530996,-0.63510565705114,-0.5505237201964226
2.1393398745029533,-0.6621040498346766,-0.7890638537397523
2.204547270939238,-0.746990054379562,-0.8251883126173537
2.2588565944676775,-0.8176827337203451,-0.8167904561501148
2.2958580924020913,-0.8663135566228204,-0.7442580480094894
2.3285996923567245,-0.9111698557012528,-0.4909424753994628
2.3293678451901654,-0.911584644679664,-0.7679393446690329
2.412614357202265,-1.0246098321227826,-1.1336692837116178
2.420404284582337,-1.0360118760788746,-1.1979031021275315
2.4394224733535532,-1.0622778130416757,-1.18948469546085
2.4446218126294883,-1.066710613105915,-0.9106533123955777
2.4584396477918666,-1.087454178465796,-0.7607491841831018
2.476863938227838,-1.1127206872592388,-1.2694698652048995
2.4796204504734822,-1.1167653007873128,-1.3551706018942584
2.525481396322652,-1.1805345116654657,-1.935713253653431
2.5937734169769877,-1.2711245026488194,-0.7387646348362014
2.621537145269052,-1.310769469169363,-1.939716541817253
2.6644535576781028,-1.3676382877804696,-1.7550758274256473
2.6725356148866766,-1.3788143428753588,-1.5921521455626102
2.675184831652637,-1.3829384039903103,-1.1517252074245
2.6815699370524007,-1.390166727097946,-1.2179642432349265
2.7272440748610984,-1.4510287464156124,-1.0982423176410263
2.7490355090487952,-1.4803868765416217,-1.766870739058134
2.796234015137938,-1.5389809215173793,-1.2614297238609442
2.8021994148950293,-1.5475831299804665,-1.0704990354110273
2.8405391655983614,-1.595252766804887,-1.6835246255340928
2.8704936442242723,-1.6304675121381436,-1.5965027991525824
2.906340283656963,-1.6744116383888799,-2.2306211381510144
2.923216106843766,-1.6926614338432462,-1.0581373154984324
2.9338543830433172,-1.7066582166793698,-2.3505755501334766
2.9485651390934606,-1.7217942235784998,-1.6993911658942387
2.957388372864267,-1.7338266466866383,-1.571377732963257
3.0895365970141953,-1.8729954279627574,-1.5118162479319175
3.1080628509314123,-1.8925567099843286,-1.7057054842756334
3.12505898411099,-1.9092854217299604,-1.6995238964123403
3.132080065855801,-1.9145720307252443,-1.8734591640464087
3.2499238104328487,-2.0195479849192672,-2.2008522119271685
3.2591639906065617,-2.0263933728738803,-2.5040044098009684
3.2699589048111513,-2.03518278020294,-2.378900772412212
3.297846541435084,-2.057343531004366,-2.109531742881583
3.3782658005643853,-2.112335677292463,-2.1416769883844946
3.615774485415615,-2.236050369761216,-1.5658445170566102
3.6642044760122916,-2.254686489535911,-1.9740923569078783
3.6826035746349364,-2.2597789700396254,-2.3984251017442664
3.7341850072462246,-2.2741108998708337,-2.2620903262285226
3.8531568156502627,-2.302083636502311,-2.9175216474983134
3.880657481411421,-2.3075821605548748,-2.800587436267615
3.908462303547423,-2.3134722243293053,-1.9206043351317834
3.9690359620124793,-2.317552319728469,-2.78541600233369
4.006186188384891,-2.319780315812503,-2.492522789509302
4.055143503418396,-2.3248363739227766,-1.7127188059387093
4.057508890340174,-2.327051326710669,-2.0046352232636755
4.0629918308202555,-2.3261000104079006,-2.0282299720187202
4.066274127553715,-2.3285499424330367,-2.8049732415373327
4.270516891119397,-2.3343712101363376,-2.6793237597698174
4.283993134999382,-2.335277778275475,-2.499882417850494
4.32981767594292,-2.337281553629741,-2.0769749806010203
4.337162631660893,-2.336314317260079,-1.9805834441027148
4.378222945878969,-2.33870836218997,-2.2036710539356794
4.378383905795966,-2.3372567435179965,-1.9239286150577808
4.43625086994863,-2.337966141406276,-2.573997845694479
4.453019603559141,-2.34158254777491,-2.6610650541403404
4.505010159532552,-2.3408563906339825,-2.369374677288532
4.520578170433618,-2.342245119454354,-2.416387763653088
4.529189019266218,-2.342396202464216,-2.3348137806266203
4.5471108993700184,-2.3424851588907747,-1.966428294275289
4.552757349670901,-2.34422658317619,-2.4439392475507757
4.58023298329901,-2.3464160266052714,-2.4453602145956963
4.597990947417662,-2.3472084579010066,-2.1892008552528286
4.696243590560014,-2.353976232001467,-2.847231268000365
4.763467617198952,-2.3624322343055066,-2.216840692757706
4.777984520539968,-2.3659909997620057,-2.4392168760270487
4.803427517857698,-2.367430441112071,-2.836577949626853
4.905230583840224,-2.3831437537562987,-2.572216265351369
4.931046436306205,-2.3860995141249566,-2.4190520122692654
4.986130390237673,-2.397128024618937,-2.6531500417912084
5.0508332802306715,-2.4104120912147144,-2.366305276634345
5.200095779574344,-2.4438723405824523,-1.933258139368219
5.217218241110594,-2.448328091493279,-2.6527056649473284
5.233989586292143,-2.4522745169782243,-2.3689315198126524
5.2872755422859825,-2.4671625042544822,-2.7165750387428305
5.316744411985619,-2.4746264254819295,-2.4120591857768074
5.3778185520058095,-2.4901882579371137,-2.334630624155903
5.421761778834493,-2.5001963516606986,-2.401314633451338
5.46802255878283,-2.5116766292222095,-2.794865513614972
5.6720622484925265,-2.5599493486568714,-2.1082240464768645
5.693618236189581,-2.563524383752993,-2.435283349074721
5.742538074132604,-2.5737478367350346,-2.5595914389517582
5.742895523726807,-2.571431446208633,-2.302035728024424
5.774825495381231,-2.5767964394665706,-2.689512043596404
5.906318559370528,-2.592712879215516,-2.8299331760095874
5.918986967610791,-2.595348197944304,-2.3309978916792926
5.975069158815884,-2.5991749230605095,-2.1044383499114296
6.010370299933591,-2.596561070800376,-2.548116766765458
6.028744392908337,-2.5999181608230875,-2.6654450715487568
6.100748621617958,-2.59430681015472,-3.23908039504676
6.181493270197482,-2.5883685610287133,-2.9866342949080305
6.193921927639324,-2.586818370270646,-3.4648405469277668
6.24478684132339,-2.5771010102756526,-2.313524083583096
6.360707354827597,-2.547743747706467,-2.7284511819324413
6.425429014392128,-2.5256244745909053,-2.4977421249488123
6.450221065657622,-2.517234754205429,-2.45968385784528
6.455367303106212,-2.51421432096039,-2.9506331717114054
6.485668441553559,-2.5010163907181173,-2.8049278871969494
6.51584050291884,-2.4874199927558083,-2.0448130185172673
6.549285529791443,-2.4684416748133113,-2.324231723330002
6.5711672836545265,-2.4563571265011723,-2.669621481317851
6.65131046225884,-2.4115804475617657,-2.4935714244287706
6.663937873466534,-2.4018428930548077,-2.2355522505586927
6.690529859975873,-2.3847864294138703,-3.252406959373929
6.761787400255593,-2.3339264303961995,-2.5762651101677956
6.7973854981937185,-2.306149934178888,-1.8453061571013163
6.886889123380869,-2.230617831083615,-1.7144693803194135
6.949993584547951,-2.174962607456522,-2.291504482915305
6.993754734940129,-2.1328089572385722,-2.000765933776053
7.083110149038724,-2.039822702095288,-2.27403575558359
7.084708232190234,-2.0393238734411123,-2.4306298124207992
7.109523046646382,-2.0119563845194035,-2.1797939087979823
7.166226249526549,-1.949075839363267,-1.7099134683862103
7.188902919412403,-1.9238130532359108,-2.0964360473585453
7.2600939479478654,-1.843075178130304,-1.6981016123749453
7.271041230839689,-1.8284598521291557,-2.529407721844941
7.309279851801044,-1.7851923944970816,-1.7501024066557294
7.316702137571726,-1.7780806472636652,-1.9071331929484612
7.403525697876562,-1.6701682420685662,-1.1427549369014622
7.4836726759305625,-1.5741025972561065,-1.8377906501107093
7.523932867574489,-1.5248129516414142,-1.0806448571905236
7.530820973619362,-1.5158759995574,-1.512768193145533
7.587541901512664,-1.444997048831703,-1.2994672962875358
7.610629865134322,-1.4173695273283484,-1.78035826567663
7.745327327872439,-1.255461509891516,-1.4530932240882581
7.753039633149803,-1.2468791985778773,-0.8963448775998655
7.755358751014107,-1.243447307005314,-1.1335795192425826
7.765120699087222,-1.2322225230309645,-1.2426859365868819
7.811145575107021,-1.1784058561294866,-1.2893391631403994
7.814189544052091,-1.1755860803846367,-1.3976065739558337
7.824765263221629,-1.166561250490152,-1.0367850955122349
7.835840866450734,-1.1522236573965179,-1.0925879696968932
7.8440756729645855,-1.1413809337385334,-1.1591868861765042
7.9641237947758245,-1.0143365429855782,-0.7693731707128559
